date,datetime_utc,id,latitude,longitude,temperature_celsius,pressure_mb,wind_u,wind_v,NO2,CO,O3,AOD,sensor_name,building_density,road_density_km,industrial_presence,green_space_fraction,relative_humidity,wilaya,Prediction
2026-05-07,2026-05-07 00:00:00,1,36.828824,4.971619,-10272.15,-99.99,,,9.87423300902084e-05,,0.15543095459586953,,Unknown,793,47.26323025959142,1,0,100.0,Bejaia,579.6338
2026-05-08,2026-05-08 00:00:00,1,34.784811,3.313203,16.953874842325888,883.5175537109375,-0.30202484130859375,1.8099276224772136,6.909757411834461e-05,0.02822845107854345,0.14220202624770412,0.1795,Unknown,0,29.16170422038599,0,0,57.281147882685644,Djelfa,13.022654
2026-05-08,2026-05-08 00:00:00,1,33.440229,0.797451,17.592709477742517,864.9471370442708,-1.0460840861002605,3.205638885498047,6.55913413693421e-05,0.023533545902687365,0.14223597870685148,0.08349999999999999,Unknown,0,12.914845227066348,0,0,42.43065055082532,El Bayadh,12.302534
2026-05-07,2026-05-07 00:00:00,1,34.919188,6.006627,19.35148137410482,920.8559505208333,-1.2240231831868489,0.8082771301269531,5.1858684477922384e-05,,0.147908401337982,,Unknown,0,13.97681547413892,0,0,51.94649306537828,Biskra,482.29913
2026-05-06,2026-05-06 00:00:00,1,27.060146,7.995439,31.391946411132835,953.4780973307293,2.7013467152913413,-0.05561041831970215,5.4401720874939524e-05,0.028107141440120095,0.12976511013214861,0.174,Unknown,0,0.0,0,0,13.0924152177013,Illizi,20.956161
2026-05-08,2026-05-08 00:00:00,1,33.929812,5.68569,26.299984868367517,1001.5300537109375,-0.5044581095377604,-1.4306322733561199,6.330048414304516e-05,0.0300666585227514,0.13831438803963364,0.038,Unknown,0,36.19440970841093,0,0,38.49963027462504,El M'Ghair,4.2689905
2026-05-07,2026-05-07 00:00:00,1,36.483479,2.915771,14.468424733479821,958.3422005208333,0.38596216837565106,0.20191319783528647,8.789346361479207e-05,,0.15699053136336255,,Unknown,323,117.60073005272612,0,0,89.37485709606023,Blida,482.88516
2026-05-06,2026-05-06 00:00:00,1,19.975906,3.413066,34.60662740071615,940.1205973307292,-0.10684013366699219,-2.261298894882202,4.893147565482228e-05,0.021802152622571853,0.12144781206972377,0.0595,Unknown,0,0.0,0,0,8.35398404982339,In Guezzam,19.075228
2026-05-08,2026-05-08 00:00:00,1,30.796481,2.971874,28.832130050659202,956.9900537109374,2.7975845336914062,2.2974764506022134,6.387347636026314e-05,,0.13572624134327146,0.223,Unknown,0,0.0,0,0,23.834538563929637,El Menia,445.41507
2026-05-07,2026-05-07 00:00:00,1,21.062749,1.122899,32.86116561889651,959.7722005208333,-2.4183998107910156,-7.467601776123047,4.473217308895172e-05,0.02691667717295571,0.12172841348866563,2.978,Unknown,0,58.313286240020695,0,0,17.75070923806137,Bordj Baji Mokhtar,56.623863
2026-05-06,2026-05-06 00:00:00,1,26.785714,2.810239,32.91554667154952,975.8897639973958,4.115775426228841,-3.061958074569702,5.750713703015925e-05,0.025861969317960216,0.12958266218442271,0.079,Unknown,0,0.0,0,0,14.291816186667116,In Salah,29.50158
2026-05-08,2026-05-08 00:00:00,1,33.712039,7.147824,26.792742029825888,1008.1550537109375,-0.6643702189127604,-0.6840095520019531,6.701219340612918e-05,0.026638074016134484,0.13749896032107084,0.127,Unknown,0,0.0,0,0,39.03734782092091,El Oued,10.472736
2026-05-06,2026-05-06 00:00:00,1,36.801588,5.735073,-10272.15,-99.99,,,8.201685828843427e-05,,0.15476425712562483,,Unknown,4446,237.2973296079448,3,0,100.0,Jijel,592.67194
2026-05-07,2026-05-07 00:00:00,1,36.072944,4.66996,13.928060150146507,901.5363671875,-0.24819310506184897,-0.3070793151855469,7.50006186040356e-05,,0.15353529334558977,,Unknown,917,90.58000708126629,1,0,90.18206708630781,Bordj Bou Arrer,459.01663
2026-05-08,2026-05-08 00:00:00,1,36.894512,8.410657,17.736752446492517,1005.5958870442707,0.11281077067057292,-1.2330411275227864,6.355847373260627e-05,0.03476610963790658,0.14450085415090236,0.10533333333333333,Unknown,2273,110.20751948029255,1,0,85.49256233513192,El-Tarf,-8.776308
2026-05-06,2026-05-06 00:00:00,1,35.118442,6.951571,15.246438598632835,900.7847639973958,-1.0200074513753254,-2.081001043319702,6.928086407594505e-05,0.027762521544540484,0.1483832976124458,,Unknown,0,17.71461226957122,0,0,70.72296644405824,Khenchela,23.73116
2026-05-08,2026-05-08 00:00:00,1,32.768224,3.680589,23.874203618367517,942.8025537109374,-1.736310323079427,1.1734937032063801,6.537127342059799e-05,0.0251082286951448,0.1377228682039572,0.126,Unknown,0,0.0,0,0,40.64367283422804,Ghardaia,13.068892
2026-05-07,2026-05-07 00:00:00,1,36.256023,3.785109,14.061198170979821,942.7947005208333,0.13144556681315103,-0.12865320841471353,0.00011347196044263605,,0.15546437491216664,,Unknown,131,55.480204753679374,0,0,95.02574089109339,Bouira,487.9275
