latitude,longitude
38.78805555034829,-0.6972222199986008
39.456111109893726,-0.3758333298316526
39.4802999999235,-0.3363999999743331
39.48110000007908,-0.4083000000818041
39.48111111032828,-0.4472222199834946
39.634166660188285,-0.2658333297172081
39.70527777026579,-0.3366666603748474
39.78222221990641,-0.3591666599899315
39.89222221969475,-0.0649999999859612
39.94527776997731,-0.0563888799281077
40.05194443996023,-0.1897222197972554
40.062222220285214,0.0727777700227275
42.67133300009118,9.434639000014734
38.45472222010254,-0.8033333297047704
43.453461514164,5.4671019033872
43.68928999986467,7.242074000294595
43.2763488363056,5.3976711150776
43.3060996358468,5.3957936361337895
43.5302972250095,5.44138313680286
43.437873999889575,6.7683900000872725
39.56472222016688,-0.6255555500996574
39.45750000020253,-0.3427777698953117
36.755798,3.039114
37.9911111098369,-0.689999999574569
39.98194443984588,0.0105555504397887
39.23583300015611,9.115000000173476
39.26055600002213,9.136389000276088
43.510559975903,5.21972384044637
42.697917999793766,9.446417000351037
37.60305555012307,-0.9752777696550524
43.5625273554356,7.00721854224592
36.15937000035792,-5.348360000187634
36.16170000001886,-5.44260000007662
36.175379999884406,-5.480829999779934
36.179429999866656,-5.376969999903807
36.18010000020308,-5.3825000000467575
36.182100000013925,-5.411410000236899
36.186200000337294,-5.380800000355316
36.19047999992536,-5.435760000229567
36.20388000019512,-5.383710000191747
36.2044200002569,-5.404710000131931
36.23386000000283,-5.663499999930786
36.841329999668325,-2.446719999876766
37.19610000004472,-3.6126599999171054
43.348052932201504,5.360651542219041
43.4588738424815,4.93416737793045
36.17315000021415,-5.341939999566834
36.212039999739446,-5.430270000269588
36.71964000031378,-4.447499999972294
37.16567999994422,-3.6000999999563046
36.8466,-2.4649
43.287146064,5.378870443
43.286779002,5.379099436
41.102505,1.1494449
41.11590999999999,1.1919986
41.193604,1.2367007999999995
41.38749,2.1151996
41.4508,1.9748996
41.549183,2.2120984
43.286531771,5.380230322
39.66722221996636,-0.2347222199257387
40.012777770074905,-0.0572222200677269
39.06666700002628,9.008889000061773
41.385315,2.1537998
36.72784999988476,-4.5609499996983365
43.627967123,6.90852955
41.424066334836034,2.185756745065996
37.99361111002364,-1.1447222197291966
43.689014477,7.219665796
43.689182244,7.219662108
43.288956203,5.374570526
37.57444444029636,-0.926666659763711
37.69361111032333,-1.0647222202992843
40.009439999471,3.85648
35.27306000028022,-2.9408299999139165
35.30969999985064,-2.956899999760773
36.13331699932336,-5.35317499975492
38.057299999779104,-1.2047000003713937
38.63942999991684,-0.8724100003327377
39.44832999977105,-0.3764700000094889
39.46921999974909,-0.4060499996711381
39.96940000028555,0.0089000002869206
40.01061099975303,3.857583000424107
41.1024000000393,1.149599999856743
43.27644999994541,5.397359999748624
43.305285999927285,5.394716000050973
43.34804999975112,5.36011900025736
43.41653000015981,5.222281000005503
43.45358300016575,5.466672000234941
43.45892700022863,4.934571999795673
43.51080300023596,5.2200459996634505
43.53028499968472,5.440912000080743
43.55838799980638,7.005918999830035
35.27306000028021,-2.940829999913917
39.42527999980507,-0.4824999999303402
43.337,5.41166
43.33714,5.41068
43.33723,5.41072
41.43194877141375,2.18073885709509
37.57439999980927,-0.9265430003766448
37.601799999856325,-0.9761999998886658
37.692500000229394,-1.0658999996716632
37.97009999988842,-1.1277000002912825
37.99229999989609,-1.145899999999891
38.05737300030347,-1.204813000349298
35.2820439,-2.9492541
41.3837138,2.1318908
37.97449999979276,-1.2320999999425766
36.185619999703526,-5.488930000000691
41.526722,2.1838
41.598682,2.2870984
37.60203200015384,-0.914360999809302
43.524074999856936,5.448163999656443
41.43012287401989,2.1793214927575897
37.143778,-3.628407
41.55768618925431,2.1586605683313205
41.425535,2.186864
41.42609999993712,2.147999999784839
41.3849133,2.1849741
39.55676604166965,-0.5407084286425174
34.29039,8.7623554
41.54587332737528,1.9461338422826573
41.54606,1.94617
39.470553,-0.353195
41.41591,2.1870944
41.150803,1.1202013
41.370476,2.1149993
41.425594,2.2221997000000004
41.475384,1.9212021
41.556114,2.0073977
36.143391,-5.34167
41.47783283305339,2.087572254498403
41.401828,2.16636
